atype_coverage_dtype_lstm_elayers_5_etype_vggbgrup_,55.9
atype_coverage_dtype_gru_elayers_5_etype_vggbgrup_,21.3
atype_coverage+location_dtype_lstm_elayers_5_etype_vggbgrup_,21.1
atype_coverage+location_dtype_gru_elayers_5_etype_vggbgrup_,20.7
atype_location2d_dtype_lstm_elayers_5_etype_vggbgrup_,21
atype_location2d_dtype_gru_elayers_5_etype_vggbgrup_,21
atype_location+recurrent_dtype_lstm_elayers_5_etype_vggbgrup_,61
atype_location+recurrent_dtype_gru_elayers_5_etype_vggbgrup_,54.1
atype_multi+head+dot_dtype_lstm_elayers_5_etype_vggbgrup_,25.2
atype_multi+head+dot_dtype_gru_elayers_5_etype_vggbgrup_,21
atype_multi+head+add_dtype_lstm_elayers_5_etype_vggbgrup_,21.6
atype_multi+head+add_dtype_gru_elayers_5_etype_vggbgrup_,35.2
atype_multi+head+loc_dtype_lstm_elayers_5_etype_vggbgrup_,31.3
atype_multi+head+loc_dtype_gru_elayers_5_etype_vggbgrup_,21.6
atype_multi+head+multi+res+loc_dtype_lstm_elayers_5_etype_vggbgrup_,21.4
atype_multi+head+multi+res+loc_dtype_gru_elayers_5_etype_vggbgrup_,27.4
atype_add_dtype_lstm_elayers_3_etype_blstmp_,29.4
